frame,label,measured,error
1402,"(330, 270)",None,None
1403,"(330, 270)",None,None
1404,"(330, 269)",None,None
1405,"(331, 268)",None,None
1406,"(331, 267)",None,None
1407,"(331, 266)",None,None
1408,"(332, 266)",None,None
1409,"(332, 264)",None,None
1410,"(332, 263)",None,None
1411,"(333, 261)",None,None
1412,"(334, 260)",None,None
1413,"(334, 259)",None,None
1414,"(334, 258)",None,None
1415,"(334, 257)",None,None
1416,"(334, 256)",None,None
1417,"(334, 255)",None,None
1418,"(334, 254)",None,None
1419,"(334, 254)","(337, 253)",3.1622776601683795
1420,"(334, 253)",None,None
1421,"(335, 252)",None,None
1422,"(335, 252)","(338, 249)",4.242640687119285
1423,"(336, 251)","(338, 248)",3.605551275463989
1424,"(336, 250)","(339, 247)",4.242640687119285
1425,"(336, 249)","(339, 249)",3.0
1426,"(337, 248)",None,None
1427,"(337, 247)",None,None
1428,"(338, 246)",None,None
1429,"(338, 245)",None,None
1430,"(339, 244)",None,None
1431,"(339, 243)",None,None
1432,"(340, 242)",None,None
1433,"(341, 241)","(343, 241)",2.0
1434,"(341, 240)",None,None
1435,"(342, 239)","(343, 239)",1.0
1436,"(342, 238)","(343, 238)",1.0
1437,"(343, 238)","(344, 238)",1.0
1438,"(344, 238)","(344, 236)",2.0
1439,"(345, 237)","(345, 236)",1.0
1440,"(346, 236)","(346, 234)",2.0
1441,"(346, 236)","(347, 233)",3.1622776601683795
1442,"(347, 234)","(346, 234)",1.0
1443,"(348, 234)","(347, 233)",1.4142135623730951
1444,"(348, 232)","(348, 232)",0.0
1445,"(349, 232)","(348, 232)",1.0
1446,"(350, 231)","(349, 231)",1.0
1447,"(350, 231)","(349, 230)",1.4142135623730951
1448,"(350, 230)","(350, 230)",0.0
1449,"(351, 230)","(350, 229)",1.4142135623730951
1450,"(352, 230)","(351, 229)",1.4142135623730951
1451,"(353, 229)","(351, 229)",2.0
1452,"(354, 229)","(353, 229)",1.0
1453,"(355, 229)","(353, 228)",2.23606797749979
1454,"(356, 229)","(354, 229)",2.0
1455,"(358, 229)","(356, 229)",2.0
1456,"(360, 230)","(357, 229)",3.1622776601683795
1457,"(360, 230)","(358, 230)",2.0
1458,"(361, 230)","(359, 230)",2.0
1459,"(362, 231)","(360, 230)",2.23606797749979
1460,"(362, 231)","(361, 231)",1.0
1461,"(364, 232)","(362, 232)",2.0
1462,"(364, 232)","(363, 232)",1.0
1463,"(366, 232)","(364, 233)",2.23606797749979
1464,"(366, 233)","(365, 232)",1.4142135623730951
1465,"(368, 233)","(366, 234)",2.23606797749979
1466,"(368, 234)","(367, 234)",1.0
1467,"(370, 234)","(368, 234)",2.0
1468,"(370, 234)","(369, 234)",1.0
1469,"(372, 235)","(370, 234)",2.23606797749979
1470,"(373, 236)","(371, 235)",2.23606797749979
1471,"(374, 236)","(372, 235)",2.23606797749979
1472,"(376, 236)","(374, 235)",2.23606797749979
1473,"(377, 237)","(375, 236)",2.23606797749979
1474,"(378, 238)","(376, 236)",2.8284271247461903
1475,"(379, 238)","(378, 237)",1.4142135623730951
1476,"(380, 238)","(379, 237)",1.4142135623730951
1477,"(382, 239)","(381, 238)",1.4142135623730951
1478,"(384, 240)","(382, 238)",2.8284271247461903
1479,"(385, 240)","(383, 238)",2.8284271247461903
1480,"(386, 241)","(386, 239)",2.0
1481,"(389, 242)","(387, 240)",2.8284271247461903
1482,"(391, 243)","(389, 240)",3.605551275463989
1483,"(394, 244)","(393, 242)",2.23606797749979
1484,"(396, 245)","(395, 243)",2.23606797749979
1485,"(398, 246)","(397, 243)",3.1622776601683795
1486,"(400, 246)","(399, 244)",2.23606797749979
1487,"(402, 247)","(401, 245)",2.23606797749979
1488,"(404, 248)","(403, 245)",3.1622776601683795
1489,"(406, 248)","(405, 245)",3.1622776601683795
1490,"(408, 249)","(407, 245)",4.123105625617661
1491,"(410, 249)","(409, 246)",3.1622776601683795
1492,"(412, 250)","(411, 247)",3.1622776601683795
1493,"(414, 250)","(413, 247)",3.1622776601683795
1494,"(416, 251)","(414, 247)",4.47213595499958
1495,"(417, 251)","(416, 248)",3.1622776601683795
1496,"(419, 252)","(417, 248)",4.47213595499958
1497,"(420, 252)","(419, 248)",4.123105625617661
1498,"(422, 253)","(420, 250)",3.605551275463989
1499,"(424, 254)",None,None
1500,"(425, 255)",None,None
1501,"(426, 256)",None,None
1502,"(428, 256)",None,None
1503,"(430, 257)",None,None
1504,"(431, 258)",None,None
1505,"(433, 258)",None,None
1506,"(434, 259)",None,None
1507,"(436, 259)",None,None
1508,"(438, 260)",None,None
1509,"(439, 261)","(437, 259)",2.8284271247461903
1510,"(440, 261)","(439, 259)",2.23606797749979
1511,"(442, 262)","(440, 259)",3.605551275463989
1512,"(444, 262)","(441, 260)",3.605551275463989
1513,"(445, 263)","(443, 261)",2.8284271247461903
1514,"(446, 264)",None,None
1515,"(448, 265)","(445, 262)",4.242640687119285
1516,"(450, 266)",None,None
1517,"(451, 266)",None,None
1518,"(453, 267)",None,None
1519,"(455, 268)",None,None
1520,"(456, 268)",None,None
1521,"(458, 269)",None,None
1522,"(459, 270)",None,None
1523,"(461, 271)","(461, 269)",2.0
1524,"(462, 272)","(462, 270)",2.0
1525,"(464, 272)","(464, 272)",0.0
1526,"(466, 273)",None,None
1527,"(467, 274)","(467, 274)",0.0
1528,"(469, 275)","(469, 274)",1.0
1529,"(471, 276)","(470, 275)",1.4142135623730951
1530,"(473, 277)",None,None
1531,"(475, 278)","(474, 278)",1.0
1532,"(477, 280)",None,None
1533,"(480, 281)",None,None
1534,"(483, 283)",None,None
1535,"(486, 284)",None,None
1536,"(488, 286)",None,None
1537,"(490, 287)",None,None
1538,"(491, 287)",None,None
1539,"(492, 288)","(492, 287)",1.0
1540,"(494, 288)","(492, 287)",2.23606797749979
1541,"(494, 289)",None,None
1542,"(495, 290)",None,None
1543,"(496, 290)",None,None
1544,"(496, 290)",None,None
1545,"(498, 291)",None,None
1546,"(500, 291)",None,None
1547,"(501, 292)",None,None
1548,"(502, 292)",None,None
1549,"(504, 292)",None,None
1550,"(505, 293)",None,None
1551,"(506, 294)",None,None
1552,"(508, 294)","(507, 293)",1.4142135623730951
1553,"(508, 294)","(508, 294)",0.0
1554,"(509, 294)","(509, 294)",0.0
1555,"(509, 295)","(509, 294)",1.0
1556,"(510, 295)","(510, 294)",1.0
1557,"(511, 295)","(511, 294)",1.0
1558,"(511, 296)","(511, 295)",1.0
1559,"(512, 296)","(512, 295)",1.0
1560,"(512, 296)","(512, 296)",0.0
1561,"(513, 296)","(512, 296)",1.0
1562,"(514, 297)","(513, 296)",1.4142135623730951
1563,"(514, 297)","(513, 296)",1.4142135623730951
1564,"(515, 298)","(513, 297)",2.23606797749979
1565,"(516, 299)","(514, 297)",2.8284271247461903
1566,"(518, 300)","(517, 300)",1.0
1567,"(519, 302)","(519, 302)",0.0
1568,"(520, 303)","(519, 302)",1.4142135623730951
1569,"(521, 303)","(520, 302)",1.4142135623730951
1570,"(522, 304)","(520, 303)",2.23606797749979
1571,"(522, 304)",None,None
1572,"(523, 304)",None,None
1573,"(523, 304)",None,None
1574,"(524, 304)",None,None
1575,"(524, 304)",None,None
1576,"(524, 304)",None,None
1577,"(525, 303)",None,None
1578,"(525, 303)",None,None
1579,"(525, 303)",None,None
1580,"(526, 302)",None,None
1581,"(526, 302)",None,None
1582,"(526, 302)",None,None
1583,"(527, 302)",None,None
1584,"(527, 302)",None,None
1585,"(527, 301)",None,None
1586,"(527, 301)",None,None
1587,"(527, 301)",None,None
1588,"(528, 300)",None,None
1589,"(529, 300)",None,None
1590,"(530, 300)",None,None
1591,"(531, 300)",None,None
1592,"(532, 300)",None,None
1593,"(532, 299)",None,None
1594,"(532, 299)",None,None
1595,"(532, 298)",None,None
1596,"(532, 298)",None,None
1597,"(532, 298)",None,None
1598,"(532, 298)",None,None
1599,"(532, 298)",None,None
1600,"(532, 298)",None,None
1601,"(532, 297)",None,None
1602,"(532, 296)",None,None
1603,"(532, 296)",None,None
1604,"(532, 295)",None,None
1605,"(532, 294)",None,None
1606,"(532, 294)",None,None
1607,"(532, 293)",None,None
1608,"(532, 292)",None,None
1609,"(532, 292)",None,None
1610,"(532, 291)",None,None
1611,"(532, 290)",None,None
1612,"(532, 290)",None,None
1613,"(532, 288)",None,None
1614,"(532, 288)",None,None
1615,"(532, 286)",None,None
1616,"(532, 286)",None,None
1617,"(532, 285)",None,None
1618,"(532, 284)",None,None
1619,"(532, 283)",None,None
1620,"(532, 282)",None,None
1621,"(533, 280)",None,None
1622,"(533, 278)",None,None
1623,"(534, 276)",None,None
1624,"(534, 274)",None,None
1625,"(535, 273)",None,None
1626,"(535, 272)",None,None
1627,"(535, 271)",None,None
1628,"(535, 270)",None,None
1629,"(535, 269)",None,None
1630,"(535, 268)",None,None
1631,"(535, 267)",None,None
1632,"(535, 266)",None,None
1633,"(535, 266)",None,None
1634,"(535, 264)",None,None
1635,"(535, 264)",None,None
1636,"(535, 262)",None,None
1637,"(535, 262)",None,None
1638,"(535, 261)",None,None
1639,"(535, 260)",None,None
1640,"(534, 259)",None,None
1641,"(535, 257)",None,None
1642,"(535, 254)",None,None
1643,"(535, 252)",None,None
1644,"(535, 250)",None,None
1645,"(535, 248)",None,None
1646,"(536, 247)",None,None
1647,"(536, 246)",None,None
1648,"(536, 244)",None,None
1649,"(536, 244)","(534, 240)",4.47213595499958
1650,"(536, 243)",None,None
1651,"(536, 242)","(535, 238)",4.123105625617661
1652,"(536, 241)","(535, 239)",2.23606797749979
1653,"(535, 240)","(534, 236)",4.123105625617661
1654,"(535, 239)",None,None
1655,"(535, 238)","(534, 235)",3.1622776601683795
1656,"(534, 236)","(534, 234)",2.0
1657,"(534, 236)","(534, 234)",2.0
1658,"(534, 235)","(534, 234)",1.0
1659,"(534, 234)","(534, 233)",1.0
1660,"(534, 233)","(534, 233)",0.0
1661,"(534, 232)","(533, 232)",1.0
1662,"(534, 232)","(533, 231)",1.4142135623730951
1663,"(534, 232)","(533, 230)",2.23606797749979
1664,"(534, 231)","(533, 231)",1.0
1665,"(533, 231)","(533, 230)",1.0
1666,"(533, 230)","(533, 229)",1.0
1667,"(533, 230)","(533, 229)",1.0
1668,"(533, 230)","(532, 229)",1.4142135623730951
1669,"(533, 230)","(532, 229)",1.4142135623730951
1670,"(532, 230)","(532, 229)",1.0
1671,"(532, 230)","(531, 229)",1.4142135623730951
1672,"(532, 230)","(531, 229)",1.4142135623730951
1673,"(532, 230)","(531, 229)",1.4142135623730951
1674,"(532, 230)","(530, 228)",2.8284271247461903
1675,"(532, 230)","(530, 228)",2.8284271247461903
1676,"(532, 230)","(532, 229)",1.0
1677,"(532, 231)","(535, 232)",3.1622776601683795
1678,"(533, 231)","(535, 232)",2.23606797749979
1679,"(534, 232)","(534, 232)",0.0
1680,"(534, 232)","(533, 232)",1.0
1681,"(534, 232)","(533, 232)",1.0
1682,"(533, 232)","(532, 231)",1.4142135623730951
1683,"(532, 232)","(532, 231)",1.0
1684,"(532, 232)","(531, 231)",1.4142135623730951
1685,"(531, 232)","(531, 231)",1.0
1686,"(531, 232)","(530, 230)",2.23606797749979
1687,"(530, 232)","(530, 230)",2.0
1688,"(530, 232)","(529, 230)",2.23606797749979
1689,"(529, 231)","(529, 230)",1.0
1690,"(528, 230)","(528, 229)",1.0
1691,"(528, 230)","(527, 229)",1.4142135623730951
1692,"(528, 230)","(527, 228)",2.23606797749979
1693,"(527, 229)","(526, 228)",1.4142135623730951
1694,"(526, 229)","(525, 228)",1.4142135623730951
1695,"(526, 229)","(525, 228)",1.4142135623730951
1696,"(525, 229)","(525, 227)",2.0
1697,"(524, 228)","(524, 227)",1.0
1698,"(523, 228)","(523, 226)",2.0
1699,"(522, 228)","(522, 225)",3.0
1700,"(522, 227)","(521, 225)",2.23606797749979
1701,"(520, 227)","(520, 225)",2.0
1702,"(520, 226)","(519, 225)",1.4142135623730951
1703,"(518, 226)","(518, 224)",2.0
1704,"(518, 226)","(517, 224)",2.23606797749979
1705,"(516, 225)","(516, 223)",2.0
1706,"(516, 225)","(515, 223)",2.23606797749979
1707,"(514, 224)","(514, 222)",2.0
1708,"(514, 224)","(513, 222)",2.23606797749979
1709,"(513, 224)","(512, 221)",3.1622776601683795
1710,"(512, 223)","(510, 221)",2.8284271247461903
1711,"(512, 223)","(509, 220)",4.242640687119285
1712,"(512, 222)","(511, 221)",1.4142135623730951
1713,"(511, 222)","(513, 223)",2.23606797749979
1714,"(510, 222)","(512, 222)",2.0
1715,"(510, 222)","(510, 222)",0.0
1716,"(509, 222)","(509, 221)",1.0
1717,"(508, 222)","(507, 220)",2.23606797749979
1718,"(506, 221)","(506, 219)",2.0
1719,"(504, 220)","(504, 218)",2.0
1720,"(503, 219)","(502, 218)",1.4142135623730951
1721,"(501, 218)","(501, 217)",1.0
1722,"(499, 217)","(499, 216)",1.0
1723,"(497, 216)","(497, 215)",1.0
1724,"(496, 214)","(495, 215)",1.4142135623730951
1725,"(493, 214)","(493, 214)",0.0
1726,"(491, 214)","(491, 213)",1.0
1727,"(489, 213)","(489, 212)",1.0
1728,"(487, 212)","(487, 212)",0.0
1729,"(485, 212)","(485, 211)",1.0
1730,"(483, 211)","(483, 210)",1.0
1731,"(481, 210)","(481, 210)",0.0
1732,"(480, 210)","(479, 209)",1.4142135623730951
1733,"(478, 209)","(477, 208)",1.4142135623730951
1734,"(476, 208)","(475, 208)",1.0
1735,"(474, 208)","(473, 207)",1.4142135623730951
1736,"(472, 207)","(471, 206)",1.4142135623730951
1737,"(470, 206)","(469, 206)",1.0
1738,"(468, 206)","(467, 205)",1.4142135623730951
1739,"(466, 205)","(465, 204)",1.4142135623730951
1740,"(464, 204)","(463, 204)",1.0
1741,"(462, 204)","(461, 203)",1.4142135623730951
1742,"(460, 203)","(459, 202)",1.4142135623730951
1743,"(458, 202)","(458, 202)",0.0
1744,"(456, 202)","(456, 201)",1.0
1745,"(454, 201)","(454, 200)",1.0
1746,"(452, 201)","(452, 200)",1.0
1747,"(450, 200)","(450, 199)",1.0
1748,"(448, 200)","(448, 199)",1.0
1749,"(447, 199)","(447, 199)",0.0
1750,"(445, 199)","(445, 198)",1.0
1751,"(443, 198)","(443, 197)",1.0
1752,"(442, 198)","(442, 197)",1.0
1753,"(440, 197)","(440, 196)",1.0
1754,"(438, 197)","(438, 196)",1.0
1755,"(437, 196)","(437, 196)",0.0
1756,"(436, 196)","(435, 196)",1.0
1757,"(434, 196)","(433, 195)",1.4142135623730951
1758,"(432, 195)","(432, 195)",0.0
1759,"(431, 194)","(430, 194)",1.0
1760,"(429, 194)","(429, 193)",1.0
1761,"(428, 194)","(427, 193)",1.4142135623730951
1762,"(426, 193)","(426, 193)",0.0
1763,"(424, 192)","(424, 192)",0.0
1764,"(423, 192)","(423, 192)",0.0
1765,"(422, 192)","(422, 191)",1.0
1766,"(420, 191)","(420, 191)",0.0
1767,"(419, 191)","(419, 190)",1.0
1768,"(418, 190)","(417, 190)",1.0
1769,"(416, 190)","(416, 189)",1.0
1770,"(414, 190)","(414, 189)",1.0
1771,"(413, 189)","(413, 188)",1.0
1772,"(412, 188)","(412, 188)",0.0
1773,"(410, 188)","(410, 187)",1.0
1774,"(408, 188)","(408, 187)",1.0
1775,"(407, 187)","(407, 186)",1.0
1776,"(405, 186)","(405, 186)",0.0
1777,"(403, 186)","(404, 186)",1.0
1778,"(402, 186)","(402, 186)",0.0
1779,"(400, 186)","(400, 185)",1.0
1780,"(398, 186)","(399, 185)",1.4142135623730951
1781,"(397, 185)","(397, 185)",0.0
1782,"(395, 185)","(395, 185)",0.0
1783,"(393, 185)","(394, 185)",1.0
1784,"(392, 185)","(392, 184)",1.0
1785,"(389, 185)","(390, 184)",1.4142135623730951
1786,"(387, 184)","(389, 184)",2.0
1787,"(385, 184)","(386, 183)",1.4142135623730951
1788,"(383, 184)","(384, 183)",1.4142135623730951
1789,"(381, 183)","(382, 183)",1.0
1790,"(380, 183)","(381, 183)",1.0
1791,"(378, 183)","(380, 182)",2.23606797749979
1792,"(376, 182)","(378, 182)",2.0
1793,"(375, 182)","(377, 182)",2.0
1794,"(374, 182)","(376, 181)",2.23606797749979
1795,"(373, 181)","(374, 181)",1.0
1796,"(372, 181)","(373, 181)",1.0
1797,"(371, 181)","(372, 181)",1.0
1798,"(370, 181)","(371, 180)",1.4142135623730951
1799,"(369, 181)","(370, 180)",1.4142135623730951
1800,"(368, 180)","(370, 180)",2.0
1801,"(367, 180)","(369, 179)",2.23606797749979
1802,"(366, 180)","(368, 179)",2.23606797749979
1803,"(365, 179)","(367, 179)",2.0
1804,"(364, 179)","(367, 178)",3.1622776601683795
1805,"(364, 179)","(366, 178)",2.23606797749979
1806,"(363, 178)","(365, 177)",2.23606797749979
1807,"(362, 178)","(364, 177)",2.23606797749979
1808,"(361, 178)","(363, 177)",2.23606797749979
1809,"(360, 177)","(363, 177)",3.0
1810,"(359, 177)","(362, 177)",3.0
1811,"(358, 177)","(361, 176)",3.1622776601683795
1812,"(358, 177)","(360, 176)",2.23606797749979
1813,"(357, 177)","(360, 176)",3.1622776601683795
1814,"(356, 177)","(359, 176)",3.1622776601683795
1815,"(356, 177)","(358, 176)",2.23606797749979
1816,"(355, 176)","(358, 175)",3.1622776601683795
1817,"(354, 176)","(357, 175)",3.1622776601683795
1818,"(353, 176)","(356, 175)",3.1622776601683795
1819,"(352, 176)","(356, 175)",4.123105625617661
1820,"(352, 176)","(355, 175)",3.1622776601683795
1821,"(352, 176)","(355, 175)",3.1622776601683795
1822,"(352, 176)","(355, 175)",3.1622776601683795
1823,"(352, 176)","(355, 175)",3.1622776601683795
1824,"(352, 176)","(355, 175)",3.1622776601683795
1825,"(352, 176)","(355, 175)",3.1622776601683795
1826,"(352, 176)","(355, 175)",3.1622776601683795
1827,"(352, 176)","(355, 175)",3.1622776601683795
1828,"(352, 176)","(355, 175)",3.1622776601683795
1829,"(352, 176)","(355, 175)",3.1622776601683795
1830,"(352, 176)","(355, 175)",3.1622776601683795
1831,"(352, 176)","(355, 175)",3.1622776601683795
1832,"(352, 176)","(355, 175)",3.1622776601683795
1833,"(352, 176)","(355, 175)",3.1622776601683795
1834,"(352, 176)","(355, 176)",3.0
1835,"(352, 177)","(355, 176)",3.1622776601683795
1836,"(352, 177)","(355, 176)",3.1622776601683795
1837,"(351, 177)","(355, 176)",4.123105625617661
1838,"(351, 177)","(355, 176)",4.123105625617661
1839,"(351, 177)","(355, 175)",4.47213595499958
1840,"(351, 176)","(354, 176)",3.0
1841,"(351, 177)","(354, 176)",3.1622776601683795
1842,"(351, 177)","(354, 176)",3.1622776601683795
1843,"(351, 177)","(354, 176)",3.1622776601683795
1844,"(350, 177)","(354, 176)",4.123105625617661
1845,"(350, 177)","(353, 176)",3.1622776601683795
1846,"(350, 177)","(353, 176)",3.1622776601683795
1847,"(350, 177)","(353, 176)",3.1622776601683795
1848,"(350, 177)","(353, 176)",3.1622776601683795
1849,"(349, 177)","(353, 176)",4.123105625617661
1850,"(349, 178)","(352, 177)",3.1622776601683795
1851,"(349, 178)","(352, 177)",3.1622776601683795
1852,"(349, 178)","(352, 177)",3.1622776601683795
1853,"(349, 178)","(352, 177)",3.1622776601683795
1854,"(349, 178)","(352, 178)",3.0
1855,"(349, 179)","(351, 178)",2.23606797749979
1856,"(348, 179)","(352, 178)",4.123105625617661
1857,"(349, 180)","(351, 178)",2.8284271247461903
1858,"(349, 182)","(351, 178)",4.47213595499958
1859,"(349, 183)","(351, 179)",4.47213595499958
1860,"(349, 184)","(352, 183)",3.1622776601683795
1861,"(349, 188)","(353, 190)",4.47213595499958
1862,"(349, 192)","(352, 197)",5.830951894845301
1863,"(349, 197)","(351, 199)",2.8284271247461903
1864,"(348, 201)","(351, 201)",3.0
1865,"(349, 202)","(350, 202)",1.0
1866,"(349, 203)","(350, 202)",1.4142135623730951
1867,"(349, 204)","(350, 203)",1.4142135623730951
1868,"(349, 205)","(350, 204)",1.4142135623730951
1869,"(349, 206)","(350, 205)",1.4142135623730951
1870,"(349, 206)","(349, 206)",0.0
1871,"(349, 207)","(349, 207)",0.0
1872,"(349, 208)","(349, 208)",0.0
1873,"(349, 208)","(349, 208)",0.0
1874,"(349, 209)","(349, 209)",0.0
1875,"(349, 210)","(349, 210)",0.0
1876,"(350, 210)","(349, 210)",1.0
1877,"(350, 211)","(349, 211)",1.0
1878,"(350, 212)","(349, 212)",1.0
1879,"(350, 212)","(349, 212)",1.0
1880,"(350, 212)","(349, 212)",1.0
1881,"(350, 213)","(349, 213)",1.0
1882,"(350, 214)","(349, 214)",1.0
1883,"(350, 214)","(349, 214)",1.0
1884,"(350, 214)","(349, 214)",1.0
1885,"(350, 214)","(349, 215)",1.4142135623730951
1886,"(350, 214)","(349, 215)",1.4142135623730951
1887,"(350, 214)","(349, 215)",1.4142135623730951
1888,"(350, 214)","(349, 215)",1.4142135623730951
1889,"(350, 214)","(349, 215)",1.4142135623730951
1890,"(350, 214)","(349, 215)",1.4142135623730951
1891,"(350, 214)","(349, 215)",1.4142135623730951
1892,"(350, 214)","(349, 215)",1.4142135623730951
1893,"(350, 214)","(349, 215)",1.4142135623730951
1894,"(350, 214)","(349, 215)",1.4142135623730951
1895,"(350, 214)","(350, 215)",1.0
1896,"(350, 214)","(350, 215)",1.0
1897,"(351, 214)","(350, 215)",1.4142135623730951
1898,"(352, 214)","(351, 215)",1.4142135623730951
1899,"(352, 214)","(351, 215)",1.4142135623730951
1900,"(353, 214)","(352, 215)",1.4142135623730951
1901,"(354, 215)","(353, 215)",1.0
1902,"(354, 215)","(353, 215)",1.0
1903,"(355, 215)","(354, 215)",1.0
1904,"(356, 216)","(355, 216)",1.0
1905,"(357, 216)","(356, 216)",1.0
1906,"(358, 216)","(357, 216)",1.0
1907,"(360, 217)","(358, 217)",2.0
1908,"(361, 218)","(359, 217)",2.23606797749979
1909,"(362, 218)","(361, 218)",1.0
1910,"(364, 218)","(362, 218)",2.0
1911,"(365, 219)","(363, 219)",2.0
1912,"(366, 220)","(365, 219)",1.4142135623730951
1913,"(367, 220)","(366, 220)",1.0
1914,"(368, 220)","(367, 220)",1.0
1915,"(370, 221)","(368, 221)",2.0
1916,"(371, 222)","(369, 221)",2.23606797749979
1917,"(372, 222)","(370, 222)",2.0
1918,"(373, 222)","(371, 222)",2.0
1919,"(374, 222)","(372, 222)",2.0
1920,"(375, 222)","(373, 222)",2.0
1921,"(376, 223)","(374, 223)",2.0
1922,"(377, 223)","(375, 223)",2.0
1923,"(378, 223)","(376, 223)",2.0
1924,"(378, 224)","(377, 223)",1.4142135623730951
1925,"(379, 224)","(377, 223)",2.23606797749979
1926,"(380, 224)","(378, 223)",2.23606797749979
1927,"(380, 224)","(379, 224)",1.0
1928,"(381, 224)","(380, 224)",1.0
1929,"(382, 225)","(381, 224)",1.4142135623730951
1930,"(383, 225)","(381, 224)",2.23606797749979
1931,"(384, 225)","(382, 225)",2.0
1932,"(384, 225)","(383, 225)",1.0
1933,"(385, 225)","(384, 225)",1.0
1934,"(386, 226)","(385, 225)",1.4142135623730951
1935,"(387, 226)","(386, 225)",1.4142135623730951
1936,"(388, 226)","(386, 225)",2.23606797749979
1937,"(388, 227)","(387, 226)",1.4142135623730951
1938,"(389, 227)","(388, 226)",1.4142135623730951
1939,"(389, 228)","(389, 227)",1.0
1940,"(390, 228)","(390, 227)",1.0
1941,"(391, 228)","(391, 227)",1.0
1942,"(392, 229)","(392, 227)",2.0
1943,"(393, 229)","(393, 228)",1.0
1944,"(394, 230)","(394, 228)",2.0
1945,"(396, 230)","(395, 229)",1.4142135623730951
1946,"(397, 230)","(397, 229)",1.0
1947,"(398, 231)","(398, 229)",2.0
1948,"(400, 232)","(399, 230)",2.23606797749979
1949,"(401, 232)","(401, 230)",2.0
1950,"(403, 232)","(402, 231)",1.4142135623730951
1951,"(405, 233)","(404, 231)",2.23606797749979
1952,"(406, 234)","(406, 232)",2.0
1953,"(408, 234)","(407, 232)",2.23606797749979
1954,"(410, 234)","(409, 232)",2.23606797749979
1955,"(411, 235)","(410, 233)",2.23606797749979
1956,"(413, 235)","(412, 233)",2.23606797749979
1957,"(415, 235)","(413, 233)",2.8284271247461903
1958,"(416, 236)","(415, 234)",2.23606797749979
1959,"(418, 236)","(417, 234)",2.23606797749979
1960,"(420, 236)","(418, 234)",2.8284271247461903
1961,"(421, 237)","(419, 233)",4.47213595499958
1962,"(423, 237)","(421, 235)",2.8284271247461903
1963,"(424, 238)","(423, 235)",3.1622776601683795
1964,"(426, 238)","(425, 236)",2.23606797749979
1965,"(428, 239)","(426, 234)",5.385164807134504
1966,"(430, 239)",None,None
1967,"(432, 239)",None,None
1968,"(434, 239)",None,None
1969,"(435, 240)",None,None
1970,"(437, 240)",None,None
1971,"(439, 240)",None,None
1972,"(441, 241)",None,None
1973,"(442, 241)",None,None
1974,"(444, 241)",None,None
1975,"(445, 241)",None,None
1976,"(446, 241)",None,None
1977,"(449, 240)",None,None
1978,"(452, 238)",None,None
1979,"(454, 236)",None,None
1980,"(456, 235)",None,None
1981,"(458, 235)",None,None
1982,"(459, 235)",None,None
1983,"(460, 235)",None,None
1984,"(461, 234)",None,None
1985,"(462, 235)",None,None
1986,"(462, 235)",None,None
1987,"(463, 235)",None,None
1988,"(464, 235)",None,None
1989,"(464, 235)",None,None
1990,"(464, 236)",None,None
1991,"(465, 236)",None,None
1992,"(466, 236)",None,None
1993,"(466, 236)",None,None
1994,"(467, 237)",None,None
1995,"(468, 237)",None,None
1996,"(469, 238)",None,None
1997,"(470, 238)",None,None
1998,"(471, 238)",None,None
1999,"(472, 239)",None,None
Total Frames,Total Measurements,Failed,Average Error
2000,1263,737,1.9991670216684245
