frame,label,measured,error
1297,"(363, 353)","(364, 352)",1.4142135623730951
1298,"(364, 352)","(364, 352)",0.0
1299,"(364, 352)","(364, 352)",0.0
1300,"(364, 352)","(364, 351)",1.0
1301,"(364, 351)","(364, 351)",0.0
1302,"(365, 350)","(365, 351)",1.0
1303,"(365, 350)","(365, 350)",0.0
1304,"(366, 349)","(365, 349)",1.0
1305,"(366, 348)","(366, 349)",1.0
1306,"(368, 345)","(366, 347)",2.8284271247461903
1307,"(369, 342)","(370, 344)",2.23606797749979
1308,"(371, 338)","(373, 338)",2.0
1309,"(372, 335)","(373, 335)",1.0
1310,"(374, 332)","(374, 333)",1.0
1311,"(375, 331)","(375, 331)",0.0
1312,"(375, 330)","(375, 330)",0.0
1313,"(376, 329)","(376, 328)",1.0
1314,"(376, 328)","(376, 327)",1.0
1315,"(377, 327)","(377, 326)",1.0
1316,"(378, 324)","(377, 324)",1.0
1317,"(380, 322)","(380, 320)",2.0
1318,"(381, 319)",None,None
1319,"(383, 317)","(383, 316)",1.0
1320,"(384, 314)",None,None
1321,"(384, 313)",None,None
1322,"(384, 312)","(384, 313)",1.0
1323,"(385, 312)",None,None
1324,"(385, 311)",None,None
1325,"(385, 310)",None,None
1326,"(385, 309)",None,None
1327,"(385, 308)",None,None
1328,"(385, 308)",None,None
1329,"(385, 307)",None,None
1330,"(385, 306)",None,None
1331,"(385, 307)",None,None
1332,"(384, 308)",None,None
1333,"(384, 309)",None,None
1334,"(383, 310)",None,None
1335,"(383, 311)",None,None
1336,"(383, 311)",None,None
1337,"(382, 310)",None,None
1338,"(382, 310)",None,None
1339,"(381, 309)",None,None
1340,"(381, 309)","(380, 309)",1.0
1341,"(380, 308)","(379, 309)",1.4142135623730951
1342,"(379, 307)",None,None
1343,"(377, 306)","(377, 307)",1.0
1344,"(376, 305)","(376, 306)",1.0
1345,"(375, 304)","(375, 305)",1.0
1346,"(372, 304)","(374, 304)",2.0
1347,"(369, 303)",None,None
1348,"(365, 303)","(370, 302)",5.0990195135927845
1349,"(362, 302)",None,None
1350,"(359, 302)","(358, 303)",1.4142135623730951
1351,"(357, 301)","(357, 302)",1.0
1352,"(355, 300)","(355, 301)",1.0
1353,"(353, 298)","(352, 299)",1.4142135623730951
1354,"(351, 297)",None,None
1355,"(349, 296)","(349, 297)",1.0
1356,"(347, 295)","(347, 296)",1.0
1357,"(345, 294)","(345, 296)",2.0
1358,"(344, 294)",None,None
1359,"(342, 293)","(341, 293)",1.0
1360,"(340, 292)","(339, 292)",1.0
1361,"(338, 291)","(338, 291)",0.0
1362,"(336, 290)","(336, 290)",0.0
1363,"(333, 288)","(334, 289)",1.4142135623730951
1364,"(331, 287)","(331, 288)",1.0
1365,"(329, 286)","(329, 286)",0.0
1366,"(327, 285)",None,None
1367,"(325, 284)","(324, 284)",1.0
1368,"(322, 282)","(322, 283)",1.0
1369,"(320, 281)","(320, 281)",0.0
1370,"(318, 280)","(317, 280)",1.0
1371,"(315, 279)","(315, 279)",0.0
1372,"(312, 278)","(312, 278)",0.0
1373,"(308, 276)","(310, 277)",2.23606797749979
1374,"(305, 275)","(307, 276)",2.23606797749979
1375,"(302, 274)","(302, 273)",1.0
1376,"(300, 273)","(300, 272)",1.0
1377,"(297, 272)","(298, 272)",1.0
1378,"(295, 271)","(295, 270)",1.0
1379,"(292, 270)","(293, 270)",1.0
1380,"(290, 269)","(290, 269)",0.0
1381,"(288, 268)","(288, 268)",0.0
1382,"(286, 268)","(285, 268)",1.0
1383,"(283, 267)","(283, 267)",0.0
1384,"(281, 267)","(281, 267)",0.0
1385,"(279, 266)","(278, 266)",1.0
1386,"(275, 266)","(277, 266)",2.0
1387,"(272, 266)","(274, 265)",2.23606797749979
1388,"(268, 265)","(272, 264)",4.123105625617661
1389,"(265, 265)","(266, 264)",1.4142135623730951
1390,"(261, 265)","(261, 264)",1.0
1391,"(259, 265)","(259, 264)",1.0
1392,"(257, 264)","(257, 264)",0.0
1393,"(255, 264)","(255, 263)",1.0
1394,"(253, 263)","(253, 263)",0.0
1395,"(251, 263)","(251, 262)",1.0
1396,"(249, 262)","(250, 262)",1.0
1397,"(248, 262)","(248, 261)",1.0
1398,"(246, 261)","(246, 261)",0.0
1399,"(245, 261)","(244, 261)",1.0
1400,"(243, 260)","(243, 260)",0.0
1401,"(241, 260)","(241, 259)",1.0
1402,"(239, 259)","(238, 259)",1.0
1403,"(237, 259)","(236, 258)",1.4142135623730951
1404,"(235, 258)","(235, 258)",0.0
1405,"(233, 258)","(233, 258)",0.0
1406,"(231, 258)","(232, 257)",1.4142135623730951
1407,"(229, 258)","(230, 257)",1.4142135623730951
1408,"(228, 257)","(229, 257)",1.0
1409,"(226, 257)","(228, 257)",2.0
1410,"(224, 257)","(225, 256)",1.4142135623730951
1411,"(223, 257)","(223, 256)",1.0
1412,"(222, 257)","(222, 256)",1.0
1413,"(221, 256)","(221, 256)",0.0
1414,"(220, 256)","(220, 256)",0.0
1415,"(219, 256)","(219, 256)",0.0
1416,"(218, 256)","(218, 255)",1.0
1417,"(216, 255)","(216, 255)",0.0
1418,"(215, 255)","(215, 255)",0.0
1419,"(213, 254)","(214, 254)",1.0
1420,"(212, 254)","(213, 254)",1.0
1421,"(211, 253)","(212, 254)",1.4142135623730951
1422,"(210, 253)","(211, 253)",1.0
1423,"(210, 252)","(211, 253)",1.4142135623730951
1424,"(209, 252)","(210, 253)",1.4142135623730951
1425,"(208, 251)","(208, 251)",0.0
1426,"(206, 249)","(205, 249)",1.0
1427,"(204, 247)","(200, 245)",4.47213595499958
1428,"(202, 246)","(199, 243)",4.242640687119285
1429,"(200, 244)","(199, 242)",2.23606797749979
1430,"(198, 242)","(198, 242)",0.0
1431,"(198, 241)","(198, 241)",0.0
1432,"(197, 241)","(197, 241)",0.0
1433,"(197, 240)","(196, 240)",1.0
1434,"(196, 240)","(196, 240)",0.0
1435,"(196, 239)","(196, 239)",0.0
1436,"(195, 239)","(195, 239)",0.0
1437,"(195, 239)","(195, 239)",0.0
1438,"(194, 239)","(194, 239)",0.0
1439,"(194, 239)","(194, 239)",0.0
1440,"(193, 239)","(193, 239)",0.0
1441,"(193, 239)","(193, 239)",0.0
1442,"(193, 239)","(193, 238)",1.0
1443,"(193, 239)","(193, 238)",1.0
1444,"(193, 239)","(193, 238)",1.0
1445,"(193, 239)","(193, 238)",1.0
1446,"(192, 241)","(193, 239)",2.23606797749979
1447,"(191, 243)","(192, 239)",4.123105625617661
1448,"(190, 244)","(191, 242)",2.23606797749979
1449,"(189, 246)","(189, 246)",0.0
1450,"(188, 248)","(188, 248)",0.0
1451,"(188, 248)","(188, 249)",1.0
1452,"(188, 249)","(188, 249)",0.0
1453,"(187, 249)","(187, 249)",0.0
1454,"(187, 250)","(187, 250)",0.0
1455,"(187, 250)","(187, 250)",0.0
1456,"(187, 250)","(187, 250)",0.0
1457,"(187, 250)","(187, 250)",0.0
1458,"(187, 250)","(187, 250)",0.0
1459,"(187, 250)","(187, 250)",0.0
1460,"(187, 250)","(188, 250)",1.0
1461,"(188, 250)","(188, 249)",1.0
1462,"(188, 249)","(188, 249)",0.0
1463,"(189, 249)","(189, 249)",0.0
1464,"(189, 248)","(189, 248)",0.0
1465,"(190, 248)","(190, 248)",0.0
1466,"(190, 245)","(190, 247)",2.0
1467,"(190, 242)","(190, 247)",5.0
1468,"(190, 240)","(191, 245)",5.0990195135927845
1469,"(190, 237)","(190, 239)",2.0
1470,"(190, 234)","(190, 233)",1.0
1471,"(190, 233)","(191, 232)",1.4142135623730951
1472,"(191, 232)","(191, 232)",0.0
1473,"(191, 231)","(192, 231)",1.0
1474,"(192, 230)","(192, 230)",0.0
1475,"(192, 229)","(193, 229)",1.0
1476,"(193, 228)","(193, 229)",1.0
1477,"(193, 227)","(194, 228)",1.4142135623730951
1478,"(194, 227)","(194, 227)",0.0
1479,"(194, 226)","(195, 226)",1.0
1480,"(195, 225)","(195, 225)",0.0
1481,"(196, 225)","(196, 225)",0.0
1482,"(196, 224)","(196, 224)",0.0
1483,"(197, 224)","(197, 224)",0.0
1484,"(197, 223)","(197, 223)",0.0
1485,"(198, 223)","(198, 222)",1.0
1486,"(199, 222)","(198, 222)",1.0
1487,"(199, 222)","(199, 222)",0.0
1488,"(200, 221)","(199, 221)",1.0
1489,"(200, 221)","(200, 220)",1.0
1490,"(201, 220)","(201, 220)",0.0
1491,"(202, 220)","(202, 219)",1.0
1492,"(202, 219)","(202, 219)",0.0
1493,"(203, 219)","(203, 218)",1.0
1494,"(203, 218)","(204, 218)",1.0
1495,"(204, 218)","(204, 218)",0.0
1496,"(205, 218)","(205, 218)",0.0
1497,"(206, 218)","(206, 218)",0.0
1498,"(206, 217)","(206, 218)",1.0
1499,"(207, 217)","(207, 217)",0.0
1500,"(208, 217)","(208, 217)",0.0
1501,"(209, 217)","(208, 217)",1.0
1502,"(209, 217)","(209, 217)",0.0
1503,"(210, 217)","(209, 217)",1.0
1504,"(210, 217)","(210, 217)",0.0
1505,"(211, 217)","(211, 217)",0.0
1506,"(212, 217)","(212, 217)",0.0
1507,"(213, 218)","(213, 217)",1.0
1508,"(214, 218)","(214, 218)",0.0
1509,"(215, 219)","(215, 218)",1.0
1510,"(216, 219)","(216, 218)",1.0
1511,"(217, 219)","(217, 218)",1.0
1512,"(219, 219)","(219, 219)",0.0
1513,"(220, 219)","(220, 219)",0.0
1514,"(222, 219)","(221, 219)",1.0
1515,"(223, 219)","(223, 219)",0.0
1516,"(224, 219)","(224, 219)",0.0
1517,"(226, 219)","(226, 219)",0.0
1518,"(227, 219)","(227, 219)",0.0
1519,"(229, 219)","(229, 219)",0.0
1520,"(230, 219)","(230, 219)",0.0
1521,"(232, 219)","(232, 219)",0.0
1522,"(234, 219)","(234, 219)",0.0
1523,"(235, 220)","(235, 219)",1.0
1524,"(237, 220)","(237, 220)",0.0
1525,"(239, 220)","(239, 220)",0.0
1526,"(241, 220)","(241, 220)",0.0
1527,"(243, 221)","(243, 220)",1.0
1528,"(245, 221)","(245, 221)",0.0
1529,"(247, 222)","(246, 221)",1.4142135623730951
1530,"(249, 222)","(248, 222)",1.0
1531,"(251, 223)","(250, 222)",1.4142135623730951
1532,"(253, 223)","(252, 223)",1.0
1533,"(254, 224)","(254, 223)",1.0
1534,"(256, 224)","(257, 224)",1.0
1535,"(258, 225)","(259, 224)",1.4142135623730951
1536,"(261, 226)","(261, 225)",1.0
1537,"(264, 227)","(265, 226)",1.4142135623730951
1538,"(267, 227)","(268, 227)",1.0
1539,"(270, 228)","(271, 228)",1.0
1540,"(273, 229)","(273, 229)",0.0
1541,"(276, 230)","(276, 230)",0.0
1542,"(279, 231)","(280, 232)",1.4142135623730951
1543,"(282, 233)","(283, 233)",1.0
1544,"(285, 234)","(285, 234)",0.0
1545,"(288, 235)","(288, 235)",0.0
1546,"(290, 236)","(290, 236)",0.0
1547,"(292, 237)","(292, 237)",0.0
1548,"(295, 237)","(294, 238)",1.4142135623730951
1549,"(297, 238)","(296, 238)",1.0
1550,"(299, 239)","(299, 239)",0.0
1551,"(302, 240)","(297, 240)",5.0
1552,"(304, 241)","(303, 241)",1.0
1553,"(307, 243)","(307, 243)",0.0
1554,"(309, 244)","(309, 244)",0.0
1555,"(312, 245)","(311, 245)",1.0
1556,"(314, 246)",None,None
1557,"(316, 247)","(315, 247)",1.0
1558,"(319, 249)","(317, 248)",2.23606797749979
1559,"(321, 250)","(318, 248)",3.605551275463989
1560,"(323, 251)","(322, 250)",1.4142135623730951
1561,"(326, 253)",None,None
1562,"(330, 255)","(333, 257)",3.605551275463989
1563,"(333, 256)","(336, 259)",4.242640687119285
1564,"(337, 258)","(338, 260)",2.23606797749979
1565,"(340, 260)","(340, 261)",1.0
1566,"(341, 261)","(341, 262)",1.0
1567,"(343, 262)","(343, 263)",1.0
1568,"(344, 263)","(344, 264)",1.0
1569,"(346, 264)","(346, 265)",1.0
1570,"(347, 265)","(347, 265)",0.0
1571,"(348, 266)","(348, 266)",0.0
1572,"(350, 266)","(350, 267)",1.0
1573,"(351, 267)","(351, 268)",1.0
1574,"(353, 267)","(352, 269)",2.23606797749979
1575,"(354, 268)","(354, 269)",1.0
1576,"(355, 269)","(355, 270)",1.0
1577,"(357, 270)","(356, 271)",1.4142135623730951
1578,"(358, 270)",None,None
1579,"(360, 271)","(359, 272)",1.4142135623730951
1580,"(361, 272)","(360, 273)",1.4142135623730951
1581,"(362, 273)",None,None
1582,"(364, 274)",None,None
1583,"(365, 274)",None,None
1584,"(367, 275)",None,None
1585,"(368, 276)",None,None
1586,"(371, 279)",None,None
1587,"(374, 282)",None,None
1588,"(378, 284)",None,None
1589,"(381, 287)",None,None
1590,"(384, 290)",None,None
1591,"(385, 291)",None,None
1592,"(386, 292)",None,None
1593,"(388, 292)",None,None
1594,"(389, 293)",None,None
1595,"(390, 294)",None,None
1596,"(391, 295)",None,None
1597,"(391, 295)",None,None
1598,"(392, 296)",None,None
1599,"(392, 296)",None,None
1600,"(393, 297)",None,None
1601,"(393, 298)",None,None
1602,"(394, 298)",None,None
1603,"(394, 299)",None,None
1604,"(395, 299)",None,None
1605,"(395, 300)",None,None
1606,"(396, 299)",None,None
1607,"(397, 299)",None,None
1608,"(397, 298)",None,None
1609,"(398, 298)",None,None
1610,"(399, 297)",None,None
1611,"(399, 297)",None,None
1612,"(399, 297)",None,None
1613,"(399, 297)",None,None
1614,"(399, 297)",None,None
1615,"(399, 297)",None,None
1616,"(399, 297)",None,None
1617,"(399, 297)",None,None
1618,"(399, 296)",None,None
1619,"(399, 296)",None,None
1620,"(399, 296)",None,None
1621,"(399, 296)",None,None
1622,"(399, 296)","(400, 308)",12.041594578792296
1623,"(399, 297)","(400, 309)",12.041594578792296
1624,"(399, 297)",None,None
1625,"(399, 297)",None,None
1626,"(399, 297)",None,None
1627,"(399, 298)",None,None
1628,"(398, 298)",None,None
1629,"(398, 299)",None,None
1630,"(398, 299)","(399, 310)",11.045361017187261
1631,"(398, 300)",None,None
1632,"(398, 300)",None,None
1633,"(397, 301)",None,None
1634,"(397, 301)",None,None
1635,"(397, 302)",None,None
1636,"(397, 303)",None,None
1637,"(397, 304)",None,None
1638,"(397, 304)",None,None
1639,"(397, 305)",None,None
1640,"(397, 306)",None,None
1641,"(397, 307)",None,None
1642,"(397, 308)",None,None
1643,"(396, 308)",None,None
1644,"(396, 309)",None,None
1645,"(396, 310)",None,None
1646,"(396, 312)",None,None
1647,"(397, 314)",None,None
1648,"(397, 316)",None,None
1649,"(398, 318)",None,None
1650,"(398, 320)",None,None
1651,"(398, 321)",None,None
1652,"(397, 321)",None,None
1653,"(397, 322)","(396, 324)",2.23606797749979
1654,"(396, 322)",None,None
1655,"(396, 323)","(396, 325)",2.0
1656,"(396, 323)",None,None
1657,"(396, 324)",None,None
1658,"(395, 324)",None,None
1659,"(395, 325)","(395, 326)",1.0
1660,"(395, 325)",None,None
1661,"(395, 325)","(394, 327)",2.23606797749979
1662,"(394, 326)","(394, 327)",1.0
1663,"(394, 326)","(394, 327)",1.0
1664,"(393, 327)",None,None
1665,"(393, 327)","(393, 328)",1.0
1666,"(393, 328)","(393, 328)",0.0
1667,"(392, 329)","(392, 328)",1.0
1668,"(392, 331)","(392, 329)",2.0
1669,"(391, 332)","(392, 329)",3.1622776601683795
1670,"(391, 333)","(391, 329)",4.0
1671,"(391, 332)","(391, 330)",2.0
1672,"(390, 332)","(391, 330)",2.23606797749979
1673,"(390, 331)","(390, 330)",1.0
1674,"(389, 331)","(389, 331)",0.0
1675,"(389, 330)","(389, 331)",1.0
1676,"(388, 330)","(389, 331)",1.4142135623730951
1677,"(388, 330)","(388, 331)",1.0
1678,"(387, 330)","(387, 331)",1.0
1679,"(387, 330)","(387, 331)",1.0
1680,"(386, 330)","(386, 330)",0.0
1681,"(384, 329)","(385, 330)",1.4142135623730951
1682,"(382, 329)","(384, 330)",2.23606797749979
1683,"(381, 328)","(383, 330)",2.8284271247461903
1684,"(379, 328)","(382, 330)",3.605551275463989
1685,"(377, 327)","(377, 330)",3.0
1686,"(375, 326)","(372, 322)",5.0
1687,"(374, 324)","(371, 322)",3.605551275463989
1688,"(372, 323)","(371, 321)",2.23606797749979
1689,"(371, 321)","(369, 322)",2.23606797749979
1690,"(369, 320)","(368, 321)",1.4142135623730951
1691,"(368, 319)","(367, 319)",1.0
1692,"(367, 318)","(366, 319)",1.4142135623730951
1693,"(365, 318)","(365, 318)",0.0
1694,"(364, 317)","(363, 318)",1.4142135623730951
1695,"(363, 316)","(363, 317)",1.0
1696,"(362, 315)","(362, 316)",1.0
1697,"(361, 315)","(360, 316)",1.4142135623730951
1698,"(359, 314)","(359, 315)",1.0
1699,"(358, 314)","(358, 314)",0.0
1700,"(357, 313)","(357, 313)",0.0
1701,"(356, 312)","(356, 313)",1.0
1702,"(354, 312)","(355, 312)",1.0
1703,"(353, 311)","(353, 312)",1.0
1704,"(351, 311)","(351, 312)",1.0
1705,"(350, 310)","(350, 311)",1.0
1706,"(349, 310)","(349, 310)",0.0
1707,"(347, 309)","(347, 310)",1.0
1708,"(346, 309)","(345, 310)",1.4142135623730951
1709,"(344, 308)","(344, 309)",1.0
1710,"(343, 308)","(342, 309)",1.4142135623730951
1711,"(341, 307)","(340, 308)",1.4142135623730951
1712,"(339, 306)","(338, 307)",1.4142135623730951
1713,"(338, 306)","(337, 306)",1.0
1714,"(336, 305)","(335, 306)",1.4142135623730951
1715,"(334, 304)","(333, 305)",1.4142135623730951
1716,"(332, 303)","(332, 304)",1.0
1717,"(330, 302)",None,None
1718,"(329, 301)","(328, 302)",1.4142135623730951
1719,"(327, 300)","(326, 301)",1.4142135623730951
1720,"(325, 299)","(324, 300)",1.4142135623730951
1721,"(323, 298)","(322, 299)",1.4142135623730951
1722,"(321, 297)","(321, 298)",1.0
1723,"(319, 297)","(319, 297)",0.0
1724,"(317, 296)","(317, 296)",0.0
1725,"(315, 295)","(315, 295)",0.0
1726,"(312, 294)","(313, 294)",1.0
1727,"(310, 293)","(310, 293)",0.0
1728,"(307, 291)","(306, 291)",1.0
1729,"(305, 290)","(304, 290)",1.0
1730,"(302, 289)","(302, 289)",0.0
1731,"(300, 288)","(300, 288)",0.0
1732,"(298, 287)","(298, 287)",0.0
1733,"(295, 287)","(296, 286)",1.4142135623730951
1734,"(293, 286)","(294, 285)",1.4142135623730951
1735,"(291, 285)","(292, 285)",1.0
1736,"(289, 284)","(290, 284)",1.0
1737,"(286, 283)","(288, 283)",2.0
1738,"(284, 281)","(286, 282)",2.23606797749979
1739,"(281, 280)","(283, 281)",2.23606797749979
1740,"(279, 279)","(279, 279)",0.0
1741,"(277, 278)","(277, 278)",0.0
1742,"(275, 277)","(275, 277)",0.0
1743,"(272, 276)","(273, 276)",1.0
1744,"(270, 275)","(271, 275)",1.0
1745,"(268, 274)","(269, 274)",1.0
1746,"(266, 273)","(267, 273)",1.0
1747,"(263, 272)","(265, 272)",2.0
1748,"(261, 272)","(263, 271)",2.23606797749979
1749,"(258, 271)","(260, 271)",2.0
1750,"(256, 270)","(256, 269)",1.0
1751,"(254, 269)","(255, 268)",1.4142135623730951
1752,"(252, 268)","(252, 268)",0.0
1753,"(250, 268)","(250, 267)",1.0
1754,"(248, 267)","(248, 267)",0.0
1755,"(246, 266)","(246, 265)",1.0
1756,"(244, 265)","(245, 265)",1.0
1757,"(242, 264)","(243, 264)",1.0
1758,"(241, 264)","(240, 264)",1.0
1759,"(239, 263)","(239, 262)",1.0
1760,"(237, 262)","(237, 261)",1.0
1761,"(235, 262)","(235, 261)",1.0
1762,"(233, 261)","(233, 260)",1.0
1763,"(231, 261)","(231, 261)",0.0
1764,"(229, 260)","(229, 259)",1.0
1765,"(227, 260)","(227, 259)",1.0
1766,"(225, 259)","(225, 259)",0.0
1767,"(223, 259)","(224, 258)",1.4142135623730951
1768,"(221, 258)","(222, 258)",1.0
1769,"(219, 258)","(219, 257)",1.0
1770,"(217, 257)","(217, 257)",0.0
1771,"(214, 257)","(215, 257)",1.0
1772,"(212, 257)","(214, 256)",2.23606797749979
1773,"(209, 256)","(212, 256)",3.0
1774,"(207, 256)","(208, 256)",1.0
1775,"(204, 256)","(204, 256)",0.0
1776,"(203, 256)","(203, 256)",0.0
1777,"(202, 255)","(202, 255)",0.0
1778,"(201, 255)","(200, 255)",1.0
1779,"(200, 254)","(199, 254)",1.0
1780,"(199, 254)","(198, 254)",1.0
1781,"(198, 254)","(197, 254)",1.0
1782,"(197, 253)","(196, 253)",1.0
1783,"(196, 253)","(195, 253)",1.0
1784,"(195, 252)","(194, 252)",1.0
1785,"(194, 252)","(193, 252)",1.0
1786,"(193, 252)","(192, 252)",1.0
1787,"(192, 251)","(192, 251)",0.0
1788,"(191, 251)","(191, 251)",0.0
1789,"(190, 250)","(190, 250)",0.0
1790,"(189, 250)","(189, 250)",0.0
1791,"(188, 249)","(188, 249)",0.0
1792,"(187, 248)","(187, 248)",0.0
1793,"(187, 247)","(185, 246)",2.23606797749979
1794,"(186, 246)","(185, 245)",1.4142135623730951
1795,"(185, 245)","(184, 245)",1.0
1796,"(184, 244)","(184, 244)",0.0
1797,"(183, 244)","(183, 243)",1.0
1798,"(183, 243)","(182, 243)",1.0
1799,"(182, 243)","(181, 243)",1.0
1800,"(181, 242)","(181, 242)",0.0
1801,"(180, 241)","(180, 242)",1.0
1802,"(179, 241)","(179, 241)",0.0
1803,"(179, 240)","(178, 240)",1.0
1804,"(178, 240)","(178, 240)",0.0
1805,"(177, 239)","(177, 240)",1.0
1806,"(176, 239)","(176, 240)",1.0
1807,"(176, 239)","(176, 239)",0.0
1808,"(175, 239)","(175, 239)",0.0
1809,"(175, 239)","(174, 239)",1.0
1810,"(174, 239)","(174, 239)",0.0
1811,"(174, 239)","(173, 239)",1.0
1812,"(173, 239)","(173, 239)",0.0
1813,"(173, 239)","(172, 239)",1.0
1814,"(172, 239)","(172, 239)",0.0
1815,"(172, 239)","(172, 238)",1.0
1816,"(172, 239)","(172, 238)",1.0
1817,"(172, 239)","(171, 238)",1.4142135623730951
1818,"(172, 238)","(171, 238)",1.0
1819,"(172, 238)","(172, 238)",0.0
1820,"(172, 238)","(171, 238)",1.0
1821,"(172, 238)","(171, 237)",1.4142135623730951
1822,"(172, 237)","(172, 237)",0.0
1823,"(172, 237)","(172, 237)",0.0
1824,"(172, 236)","(172, 237)",1.0
1825,"(172, 236)","(172, 236)",0.0
1826,"(172, 236)","(172, 236)",0.0
1827,"(172, 236)","(172, 236)",0.0
1828,"(172, 236)","(172, 236)",0.0
1829,"(172, 236)","(172, 236)",0.0
1830,"(172, 236)","(172, 236)",0.0
1831,"(171, 237)","(172, 236)",1.4142135623730951
1832,"(171, 238)","(172, 236)",2.23606797749979
1833,"(170, 239)","(171, 237)",2.23606797749979
1834,"(170, 240)","(169, 241)",1.4142135623730951
1835,"(169, 241)","(169, 242)",1.0
1836,"(169, 242)","(169, 242)",0.0
1837,"(170, 242)","(169, 243)",1.4142135623730951
1838,"(170, 243)","(170, 243)",0.0
1839,"(171, 243)","(170, 243)",1.0
1840,"(171, 244)","(170, 245)",1.4142135623730951
1841,"(171, 244)","(171, 245)",1.0
1842,"(171, 245)","(171, 245)",0.0
1843,"(172, 245)","(171, 246)",1.4142135623730951
1844,"(172, 246)","(171, 246)",1.0
1845,"(172, 246)","(171, 247)",1.4142135623730951
1846,"(172, 247)","(172, 247)",0.0
1847,"(172, 248)","(172, 248)",0.0
1848,"(173, 248)","(172, 248)",1.0
1849,"(173, 249)","(172, 249)",1.0
1850,"(173, 250)","(172, 250)",1.0
1851,"(173, 250)","(172, 250)",1.0
1852,"(173, 251)","(172, 251)",1.0
1853,"(173, 251)","(173, 251)",0.0
1854,"(173, 252)","(173, 251)",1.0
1855,"(173, 252)","(173, 252)",0.0
1856,"(174, 254)","(174, 254)",0.0
1857,"(175, 257)","(176, 259)",2.23606797749979
1858,"(175, 259)","(177, 263)",4.47213595499958
1859,"(176, 262)","(176, 264)",2.0
1860,"(177, 264)","(176, 264)",1.0
1861,"(177, 265)","(177, 265)",0.0
1862,"(177, 266)","(177, 266)",0.0
1863,"(177, 266)","(177, 267)",1.0
1864,"(177, 267)","(177, 267)",0.0
1865,"(177, 268)","(177, 268)",0.0
1866,"(177, 268)","(178, 268)",1.0
1867,"(177, 268)","(177, 268)",0.0
1868,"(178, 269)","(178, 268)",1.0
1869,"(178, 269)","(178, 269)",0.0
1870,"(178, 269)","(178, 269)",0.0
1871,"(178, 269)","(178, 270)",1.0
1872,"(178, 270)","(178, 270)",0.0
1873,"(179, 270)","(178, 270)",1.0
1874,"(179, 271)","(179, 270)",1.0
1875,"(179, 271)","(179, 271)",0.0
1876,"(179, 271)","(179, 271)",0.0
1877,"(179, 271)","(179, 271)",0.0
1878,"(180, 272)","(179, 272)",1.0
1879,"(180, 272)","(179, 272)",1.0
1880,"(180, 272)","(180, 272)",0.0
1881,"(179, 273)","(179, 273)",0.0
1882,"(178, 275)","(177, 276)",1.4142135623730951
1883,"(178, 276)","(176, 278)",2.8284271247461903
1884,"(177, 278)","(176, 278)",1.0
1885,"(176, 279)","(176, 278)",1.0
1886,"(176, 279)","(176, 278)",1.0
1887,"(176, 279)","(176, 279)",0.0
1888,"(177, 280)","(176, 279)",1.4142135623730951
1889,"(177, 280)","(176, 279)",1.4142135623730951
1890,"(177, 280)","(177, 279)",1.0
1891,"(178, 280)","(177, 279)",1.4142135623730951
1892,"(178, 280)","(178, 280)",0.0
1893,"(179, 281)","(178, 280)",1.4142135623730951
1894,"(179, 281)","(178, 280)",1.4142135623730951
1895,"(180, 281)","(178, 279)",2.8284271247461903
1896,"(181, 281)","(180, 281)",1.0
1897,"(182, 282)","(180, 281)",2.23606797749979
1898,"(182, 282)","(181, 282)",1.0
1899,"(183, 283)","(182, 282)",1.4142135623730951
1900,"(184, 283)","(183, 283)",1.0
1901,"(185, 284)","(184, 283)",1.4142135623730951
1902,"(186, 285)","(185, 283)",2.23606797749979
1903,"(188, 285)","(186, 284)",2.23606797749979
1904,"(189, 286)","(187, 284)",2.8284271247461903
1905,"(190, 287)","(190, 287)",0.0
1906,"(192, 287)","(191, 287)",1.0
1907,"(193, 288)","(193, 287)",1.0
1908,"(195, 288)","(194, 287)",1.4142135623730951
1909,"(196, 289)","(196, 289)",0.0
1910,"(198, 289)","(198, 290)",1.0
1911,"(200, 290)","(199, 290)",1.0
1912,"(202, 291)","(202, 292)",1.0
1913,"(203, 291)","(204, 292)",1.4142135623730951
1914,"(205, 292)","(206, 293)",1.4142135623730951
1915,"(207, 293)","(207, 294)",1.0
1916,"(209, 294)","(209, 294)",0.0
1917,"(211, 294)","(211, 294)",0.0
1918,"(212, 295)","(212, 295)",0.0
1919,"(214, 295)","(214, 296)",1.0
1920,"(216, 296)","(216, 296)",0.0
1921,"(218, 296)","(217, 297)",1.4142135623730951
1922,"(220, 297)","(219, 297)",1.0
1923,"(221, 297)","(221, 298)",1.0
1924,"(223, 298)","(223, 298)",0.0
1925,"(225, 298)","(225, 299)",1.0
1926,"(228, 299)","(227, 300)",1.4142135623730951
1927,"(230, 300)","(231, 301)",1.4142135623730951
1928,"(233, 301)","(234, 302)",1.4142135623730951
1929,"(235, 302)","(236, 302)",1.0
1930,"(238, 303)","(238, 303)",0.0
1931,"(241, 305)","(240, 304)",1.4142135623730951
1932,"(244, 306)","(242, 305)",2.23606797749979
1933,"(248, 308)","(246, 307)",2.23606797749979
1934,"(251, 309)","(252, 310)",1.4142135623730951
1935,"(254, 311)","(254, 312)",1.0
1936,"(256, 312)","(256, 313)",1.0
1937,"(257, 313)","(258, 314)",1.4142135623730951
1938,"(259, 314)","(259, 315)",1.0
1939,"(260, 315)","(261, 315)",1.0
